admin0Pcode,admin0Name_en,admin1Pcode,admin1Name_en,admin2Pcode,admin2Name_en,admin3Pcode,admin3Name_en,admin4Pcode,admin4Name_en
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209085,Pahariya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209090,Murukkuwatawana
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209095,Thabbowa South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209100,Thabbowa North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209105,Thewanuwara
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209110,Pawattamaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209115,Karuwalagaswewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209120,Kuda Medawachchiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209125,Paleegama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6209,Karuwalagaswewa,LK6209130,Egodapitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212005,Mahameddewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212010,Moragahawewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212015,Maha Andarawewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212020,Kirimetiyawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212025,Miyellewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212030,Thammennawetiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212035,Samurdhigama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212040,Amunuwewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212045,Kuruluwewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212050,Tharanagahawewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212055,Kelewewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212060,Welewewa North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212065,Mullegama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212070,Welewewa South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212075,Gedarawewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212080,Rambakanayagama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212085,Inginimitiya East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212090,Inginimitiya West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6212,Nawagattegama,LK6212095,Konkadawala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215005,Manalthivu
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215010,Sirambiadiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215015,Sella Kandal
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215020,Nelumwewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215025,Marikkar Street
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215030,Mullipuram
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215035,Pudukudirippuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215040,Puttalam East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215045,Senakudirippuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215050,Thiladiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215055,Puttalam South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215060,Parana Jumma Palli
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215065,Puttalam North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215070,Periyapalli Kudiyiruppuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215075,Rathmalyaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215080,Thammennagama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215085,Kaladiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215090,Bodhirajapura
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215095,Attavilluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215100,Palaviya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215105,Pottuvilluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6215,Puttalam,LK6215110,Attavilluwa Central
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218005,Puludiviyal
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218010,Viruthodai
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218015,Weerapura
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218020,Welusumanapura
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218025,Madurankuliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218030,Kanamulla North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218035,Kadayamotte
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218040,Nallandaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218045,Palasola
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218050,Mukkuthoduwawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218055,Kandathoduwawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218060,Kanamulla South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218065,Pubudugama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218070,Sameeragama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218075,Palliwasalpaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218080,Perukkuvattan
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218085,Kottanthievu
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218090,Mangalaeliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218095,Nawadankulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218100,Mundalama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218105,Kudirippuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218110,Kattakaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218115,Sinnapaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218120,Poonapitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218125,Andimunai
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218130,Udappuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218135,Udappuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218140,Pulichchakulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218145,Karathanvilluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218150,Tharakudivilluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6218,Mundel,LK6218155,Angunavila
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221005,Kivula No. 4-2
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221010,Dangahawala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221015,Kivula No. 4-1
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221020,Kivula Youth Project
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221025,Kivula No. 1
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221030,Kivulagoda Govi Janapadaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221035,Rathmalgaswewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221040,Dangaswewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221045,Kawayankulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221050,Jayarajapura
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221055,Karuwalabedda
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221060,Maha Kumbukkadawala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221065,Sembukuliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221070,Walpaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221075,Kakupandiyawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221080,Punavitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221085,Garayakgama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221090,Daluwegama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221095,Mohoriya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221100,Baranankattuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221105,Karungalichole
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221110,Mahasembukuliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221115,Galkuliya West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221120,Galkuliya East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6221,Mahakumbukkadawala,LK6221125,Andigama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224005,Kottukachchiya Colony 2
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224010,Kottukachchiya Colony 1
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224015,Mellankulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224020,Kottukachchiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224025,Paliyagama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224030,Uriyawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224035,Koilandigama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224040,07 Gammanaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224045,Maha Uswewa South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224050,Maha Uswewa North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224055,Alankulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224060,Merungoda
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224065,Labugala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224070,Karambewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224075,Thalgaswewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224080,Periyakulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224085,Paramakandagama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224090,Thonigala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224095,Wadatta
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224100,Viharagama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224105,Siyambalagashena
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224110,Thattewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224115,Thammennagama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224120,Bammannegama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224125,Kothalakemiyawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224130,Gallewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224135,Thalakolawewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224140,Anamaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224145,Peramakuttuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224150,Divulwewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224155,Wadigamangawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224160,Dharmapalaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224165,Uppalawatta
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224170,Sangattikulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6224,Anamaduwa,LK6224175,Mudalakkuliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227005,Dewala Handiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227010,Wilpatha East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227015,Siyambalagaswewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227020,Nagavila
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227025,Periyamaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227030,Kammanadaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227035,Wilpatha West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227040,Thamarakkulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227045,Serukele
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227050,Katupotha
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227055,Madawakkulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227060,Wetiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227065,Nandimithrapura
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227070,Wendakaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227075,Pallama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227080,Wathupola
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227085,Puliyankulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6227,Pallama,LK6227090,Thammana
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230005,Battaluoya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230010,Mahamaeliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230015,Buruthakele
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230020,Wijayakatupatha Elen Megoda
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230025,Pahala Attanganaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230030,Wijayakatupatha Elen Egoda
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230035,Anavilundawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230040,Suruvila
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230045,Ilakkattuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230050,Pankulawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230055,Ihala Attanganaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230060,Ambakele
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230065,Welipelessa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230070,Nalladarankattuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230075,Karukupane
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230080,Wairankattuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230085,Sengaloya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230090,Arachchikattuwa West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230095,Arachchikattuwa East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230100,Bandarahena
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230105,Adippala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230110,Andanan Kattuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230115,Kumarakattuwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230120,Elivitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230125,Diganwewa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230130,Rajakadaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230135,Kusala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230140,Kottapitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230145,Bangadeniya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230150,Weerakumandaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230155,Karukkuliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230160,Mukkandaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6230,Arachchikattuwa,LK6230165,Dematapitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233005,Kurusapaduwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233010,Deduruoya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233015,Manuwangama West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233020,Manuwangama East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233025,Nariyagama North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233030,Parappanmulla
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233035,Weerapandiyana
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233040,Maha Vilattawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233045,Kanattawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233050,Nariyagama South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233055,Urudayandaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233060,Thissogama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233065,Thimbilla
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233070,Wattakkaliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233075,Weralabada South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233080,Weralabada North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233085,Egodawatta
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233090,Aluthwatta
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233095,Aluthwatta
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233100,Ichchampitiya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233105,Munneshwarama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233110,Thittakade
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233115,Mugunuwatawana
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233120,Kokkavila
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233125,Puliyankadawara
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233130,Punchi Vilattawa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233135,Karavitagara West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233140,Karavitagara East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233145,Dambakele
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233150,Weerakelewatta
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233155,Karavita
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233160,Mungandaluwa East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233165,Mungandaluwa West
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233170,Ilippadeniya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233175,Sawarana
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233180,Maikkulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233185,Pitipana East
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233190,Melpura
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233195,Pitipana North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233200,Pitipana South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233205,Weralabada
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233210,Welihena
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233215,Merawala
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233220,Inigodawela
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233225,Ihala Olidaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233230,Maradankulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233235,Olidaluwa
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233240,Ambakandavila
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6233,Chilaw,LK6233245,Kakkapalliya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236005,Athuwana
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236010,Mahagama North
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236015,Mahagama South
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236020,Kongasyaya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236025,Ponnankanniya
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236030,Manakkulama
LK,Sri Lanka,LK6,North Western,LK62,Puttalam,LK6236,Madampe,LK6236035,Dematapitiya
